hash_id,company,clean_name,notice_date,effective_date,employee_count,city,state,source_url
0a05988a7d06e253c2020562261eadc2,James Hardie Fontana Manufacturing,James Hardie Fontana Manufacturing,2026-01-15,2026-03-16,94,Elm Ave. Fontana,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
fc459009a39cbde1003ec4235a567a23,"Nationstar Mortgage, LLC d/b/a Mr. Cooper","Nationstar Mortgage, LLC d/b/a Mr. Cooper",2026-01-15,2026-01-16,110,Commerce Centre Drive Lake Forest,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
98772e9c78de79dc55a604035f765f17,DHL Supply Chain,DHL Supply Chain,2026-01-15,2026-03-20,74,Voyager Street Livermore,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
203ef2549fffd8e994490cacd58cb4bb,UKG Inc.,UKG Inc.,2026-01-15,2026-03-16,209,Santa Ana,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
554be6c422351e00b88cb8660776762d,"Illumina, Inc Worldwide Headquarters","Illumina, Inc Worldwide Headquarters",2026-01-14,2026-03-09,1,Illumina Way San Diego,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
95323521f6adbfb921939032fd030722,"Illumina, Inc. Worldwide Headquarters","Illumina, Inc. Worldwide Headquarters",2026-01-14,2026-03-16,4,Illumina Way San Diego,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
9890da0f86a9e7114c63da2fc78e8916,Amy's Drive-Thru,Amy's Drive-Thru,2026-01-14,2026-03-08,55,Golf Course Drive West Rohnert Park,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
0d0c0bcdd1e4da9e66bb0281e63dbf0e,RR Donnelley,RR Donnelley,2026-01-14,2026-03-31,70,Mowry Avenue Newark,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
64e6643086a0399dcf9382c38d828b62,Valero Refining Company,Valero Refining Company,2026-01-13,2026-03-15,237,Street Benicia,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
7f6ba056d836ac76285463c57299a082,"Nestle USA, Inc. Mira Loma Distribution Center","Nestle USA, Inc. Mira Loma Distribution Center",2026-01-12,2026-03-13,88,Dulles Dr. Mira Loma,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
4da42ec7db6308ce8b16366e0e40b3d4,Informatica LLC,Informatica LLC,2026-01-12,2026-02-28,35,Seaport Blvd. Redwood City,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
9b59d98fde1bcf2f6686ad1824d80e56,Hupp Draft Services,Hupp Draft Services,2026-01-11,2026-02-27,75,Loren Avenue Chico,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
37c963e1ed12d370ddc2f7b9cd2774eb,Local Initiative Health Authority for Los Angeles County dba L.A. Care Health Plan,Local Initiative Health Authority for Los Angeles County dba L.A. Care Health Plan,2026-01-09,2026-03-13,225,Street Los Angeles,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
61a8332669b26712e4e546cb0b31b428,Macy's,Macy's,2026-01-09,2026-03-18,77,Grossmont Center Drive La Mesa,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
65c3feb26ec11a0dfa1e7838001e824b,Cucina Enoteca Del Mar,Cucina Enoteca Del Mar,2026-01-09,2026-03-11,43,Via de la Valle Del Mar,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
a8801befd2a576174f78c5d9c4a65da9,Sealed Air Corporation,Sealed Air Corporation,2026-01-08,2026-04-30,51,Arenth Ave City of Industry,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
498deff7cf4f730344102d1bdafcbf89,Pomona Hospital Medical Center (1601),Pomona Hospital Medical Center (1601),2026-01-07,2026-03-08,1,N. Monte Vista Ave Claremont,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
5ca98d9c9b9c041c8135bf0655f0729a,Pomona Hospital Medical Center (1798),Pomona Hospital Medical Center (1798),2026-01-07,2026-03-08,108,North Gary Avenue Pomona,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
82cafa93350aee722f4b229fb56f416f,Pomona Hospital Medical Center (300),Pomona Hospital Medical Center (300),2026-01-07,2026-03-08,4,S. Park Avenue Pomona,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
97005043e435fcf8c341d483fc28094c,Alameda Health System - Park Bridge,Alameda Health System - Park Bridge,2026-01-06,2026-03-09,3,Blanding Ave. Alameda,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
71541942b2cc606418bdff43d00f9fa8,Alameda Health System - Fairmont Rehabilitation and Wellness,Alameda Health System - Fairmont Rehabilitation and Wellness,2026-01-06,2026-03-09,44,Foothill Blvd. San Leandro,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
be696f48c638efff540e294fcabb9c5c,Alameda Health System - System Support Center,Alameda Health System - System Support Center,2026-01-06,2026-03-09,18,Oakport St. Oakland,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
6cd6c79581790bef668d799f5bf58d99,Alameda Health System - Alameda Hospital,Alameda Health System - Alameda Hospital,2026-01-06,2026-03-09,9,Clinton Ave. Alameda,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
a96dde5cc16e6f3c3cdf3fc6f687cf8f,Alameda Health System - John George Hospital,Alameda Health System - John George Hospital,2026-01-06,2026-03-09,16,Fairmont Dr. San Leandro,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
83dff9a6f927f76c0a63a9a61b50a476,Alameda Health System - San Leandro Hospital,Alameda Health System - San Leandro Hospital,2026-01-06,2026-03-09,22,St. San Leandro,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
86a28b988bc6a2cffeef7466b9a951e9,Alameda Health System - Wilma Chan Highland Hospital,Alameda Health System - Wilma Chan Highland Hospital,2026-01-06,2026-03-09,128,St. Oakland,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
d766cccf5655907391a2faee66c08172,"FormFactor, Inc.","FormFactor, Inc.",2026-01-06,2026-12-18,107,Las Palmas Dr. Carlsbad,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
90ce9524aaac8072acbb0fe3c6cc25ad,"FormFactor, Inc.","FormFactor, Inc.",2026-01-06,2026-01-30,113,Commerce Dr. Baldwin Park,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
a08dbec8b1381ec5111c3694fab6007a,McGee Air Services,McGee Air Services,2026-01-05,2026-03-06,32,Airport Dr Oakland,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
4f9e2f3a75fdcc48d08979091b35938b,Wabash National LP,Wabash National LP,2026-01-05,2026-03-06,6,Harley Knox Blvd. Perris,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
3a402e2f1c89130809d4b05a43c8e9bc,Wabash National LP,Wabash National LP,2026-01-05,2026-03-06,94,Alessandro Blvd Moreno Valley,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
d6bafbe3e06c58703bab60b0715ada2e,"Copan Diagnostics, Inc.","Copan Diagnostics, Inc.",2026-01-05,2026-03-13,79,Loker Avenue West Carlsbad,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
dc4478245bc3a3ffc49e415063f81d57,"Advanced Uniform Dust Control & Linen, LLC","Advanced Uniform Dust Control & Linen, LLC",2026-01-05,2026-03-06,4,Suite E Salinas,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
ba21389d6bdf85c7b3660cd160f7ba4c,"Advanced Uniform Dust Control & Linen, LLC","Advanced Uniform Dust Control & Linen, LLC",2026-01-05,2026-03-06,89,Orange Avenue Patterson,CA,https://edd.ca.gov/siteassets/files/jobs_and_training/warn/warn_report1.xlsx
e78d791be78a088660be10fdd3584b99,"Plug Power, Inc.","Plug Power, Inc.",2025-03-25,,261,Slingerlands,NY,https://dol.ny.gov/warn-plug-power-inc-region-capital-date-posted-3312025-notice-date-3252025
570c081c9fbbbf4730835158db8f41e7,"Interstate Hotels, LLC. d/b/a The Roosevelt Hotel","Interstate Hotels, LLC. d/b/a The Roosevelt Hotel",2025-03-21,2025-06-22,96,New York,NY,https://dol.ny.gov/warn-interstate-hotels-llc-dba-roosevelt-hotel-region-new-york-city-date-posted-3272025-notice-date
315414ab7cc197395cb8b10632cc8778,"Nogin Commerce, LLC.","Nogin Commerce, LLC.",2025-03-16,2025-03-16,20,New York,NY,https://dol.ny.gov/warn-nogin-commerce-llc-region-new-york-city-date-posted-3242025-notice-date-3162025
6e1f2fe65cebbd1fd56eb4c06e338983,International AIDS Vaccine Initiative,International AIDS Vaccine Initiative,2025-03-14,,8,New York,NY,https://dol.ny.gov/warn-international-aids-vaccine-initiative-region-new-york-city-date-posted-3212025-notice-date
2af52a4b31d7604137770f932458778c,"CYH Manhattan, LLC. d/b/a The Stewart Hotel","CYH Manhattan, LLC. d/b/a The Stewart Hotel",2025-03-14,2025-06-12,99,New York,NY,https://dol.ny.gov/warn-cyh-manhattan-llc-dba-stewart-hotel-region-new-york-city-date-posted-3242025-notice-date
80135fc5522dca6ded5c2b3aab520958,"Institute of International Education, Inc.","Institute of International Education, Inc.",2025-03-07,,2,New York,NY,https://dol.ny.gov/warn-institute-international-education-inc-region-new-york-city-date-posted-3112025-notice-date
616710694332f6a0f22569b002e10cf3,"EEDU, LLC.","EEDU, LLC.",2025-03-05,2025-03-05,129,Tonawanda,NY,https://dol.ny.gov/warn-eedu-llc-region-western-notice-date-352025-date-posted-372025
d2c4862ac82d215fe134cb51b649e0d1,"NEP Group, Inc.","NEP Group, Inc.",2025-03-01,,26,New York,NY,https://dol.ny.gov/warn-nep-group-inc-region-new-york-city-date-posted-3132025-notice-date-312025
e9e19c6ba8a378d0c34de4a6b410de68,"Tri Cor Direct Incorporated, an affiliate of Brady Corporation","Tri Cor Direct Incorporated, an affiliate of Brady Corporation",2025-02-27,2025-05-30,112,,NY,https://dol.ny.gov/warn-tri-cor-direct-incorporated-affiliate-brady-corporation-region-western-notice-date-2272025
97e22a5f55f1a66c6f257255def3f5d3,"Rapid Reliable Care by DocGo, LLC. d/b/a Rapid Reliable Care; DocGo","Rapid Reliable Care by DocGo, LLC. d/b/a Rapid Reliable Care; DocGo",2025-02-27,2025-03-08,360,Brooklyn,NY,https://dol.ny.gov/warn-rapid-reliable-care-docgo-llc-dba-rapid-reliable-care-docgo-region-new-york-city-date-posted
34c0ba6f68b603e95bbe3e9f0040c6af,"Northern Lights Enterprises, Inc. d/b/a Northern Lights Candles","Northern Lights Enterprises, Inc. d/b/a Northern Lights Candles",2025-02-26,,38,Wellsville,NY,https://dol.ny.gov/warn-northern-lights-enterprises-inc-dba-northern-lights-candles-region-western-notice-date-2262025
76b8f264dfc83181f7c20e507437e88c,TL Cannon Management Corp. d/b/a Applebee’s,TL Cannon Management Corp. d/b/a Applebee’s,2025-02-24,2025-05-27,10,Ithaca,NY,https://dol.ny.gov/warn-tl-cannon-management-corp-dba-applebees-region-southern-tier-date-posted-3122025-notice-date
954bb8e37de1fdf36b10a897c3e227af,"Technicolor Creative Services USA, Inc.","Technicolor Creative Services USA, Inc.",2025-02-21,2025-02-24,226,New York,NY,https://dol.ny.gov/warn-technicolor-creative-services-usa-inc-region-new-york-city-date-posted-3112025-notice-date
f91defd022f94209186243fb218760e6,"F21 OpCO, LLC. d/b/a Forever 21","F21 OpCO, LLC. d/b/a Forever 21",2025-02-19,2025-05-27,99,New York,NY,https://dol.ny.gov/warn-f21-opco-llc-dba-forever-21-region-new-york-city-date-posted-3132025-notice-date-2192025
041f85f9c6b13df3475c7906656907da,"Catholic Charities of Orange, Sullivan & Ulster (CCOSU)","Catholic Charities of Orange, Sullivan & Ulster (CCOSU)",2025-02-19,,33,Newburgh,NY,https://dol.ny.gov/warn-catholic-charities-orange-sullivan-ulster-ccosu-region-hudson-valley-notice-date-2192025-date
aea978e045dee4e770751241ec02e2c1,"Frito-Lay, Inc.","Frito-Lay, Inc.",2025-02-18,2025-05-21,287,Liberty,NY,https://dol.ny.gov/warn-frito-lay-inc-region-hudson-valley-date-posted-2212025-notice-date-2182025
f1a7a2660cf50f3baf367ddf9a415367,"Mental Health Association of New York City, Inc. d/b/a Vibrant Emotional Health","Mental Health Association of New York City, Inc. d/b/a Vibrant Emotional Health",2025-02-13,2025-06-15,36,Bronx,NY,https://dol.ny.gov/warn-mental-health-association-new-york-city-inc-dba-vibrant-emotional-health-region-new-york-city
a7d5d916b6fcc29420a1b0b2501d8974,"Eaglestone, LLC, Eaglestone Holdings, LLC, Eaglestone Intermediate Holdings, LLC, and","Eaglestone, LLC, Eaglestone Holdings, LLC, Eaglestone Intermediate Holdings, LLC, and",2025-02-07,2025-02-07,6,New York,NY,https://dol.ny.gov/warn-eaglestone-llc-eaglestone-holdings-llc-eaglestone-intermediate-holdings-llc-and-eaglestone
a4875490fc79d53e6d12a5fa965e29ca,"Pace Field Services, LLC.","Pace Field Services, LLC.",2025-02-06,2025-02-06,57,Brooklyn,NY,https://dol.ny.gov/warn-pace-field-services-llc-new-york-inc-region-new-york-city-date-posted-362025-notice-date
230ae174f2c183d7ffc94667d5d741f4,"The Pace Companies New York, Inc.","The Pace Companies New York, Inc.",2025-02-06,2025-02-06,39,Brooklyn,NY,https://dol.ny.gov/warn-pace-companies-new-york-inc-region-new-york-city-date-posted-342025-notice-date-262025
2ceb7e2f06e004b5a08dda0dec009213,"Pinnacle Thermal Solutions, LLC.","Pinnacle Thermal Solutions, LLC.",2025-02-06,2025-02-06,4,Brooklyn,NY,https://dol.ny.gov/warn-pinnacle-thermal-solutions-llc-region-new-york-city-date-posted-342025-notice-date-262025
4bc7f09b88c28b3a2223e092bdd31a5a,Pace Plumbing Corporation,Pace Plumbing Corporation,2025-02-06,2025-02-06,214,Brooklyn,NY,https://dol.ny.gov/warn-pace-plumbing-corporation-region-new-york-city-notice-date-262025-date-posted-2272025
b80cd3ca60bf80a9377cf0c5cf8b5f73,"Barrette Outdoor Living, Inc.","Barrette Outdoor Living, Inc.",2025-02-03,2025-05-05,93,Buffalo,NY,https://dol.ny.gov/warn-barrette-outdoor-living-inc-region-western-date-posted-2192025-notice-date-232025
97a98b42ed8f524880d0ee212cc87e8b,"Startek USA, Inc.","Startek USA, Inc.",2025-01-31,,151,,NY,https://dol.ny.gov/warn-startek-usa-inc-region-multiple-regions-notice-date-1312025-date-posted-372025
ec4767fec30872beea9971ae4dbbefa6,"Church World Service, Inc.","Church World Service, Inc.",2025-01-31,,151,New York,NY,https://dol.ny.gov/warn-church-world-service-inc-region-new-york-city-date-posted-22525-notice-date-2525
d06aa7f682c397dc0fc121a6562c1ce6,"Mulligan Security, LLC.","Mulligan Security, LLC.",2025-01-31,2025-04-04,409,Brooklyn,NY,https://dol.ny.gov/warn-mulligan-security-llc-region-new-york-city-date-posted-262025-notice-date-1312025
5351691d8f193bb56f71a03ff2e52827,"Air Products and Chemicals, Inc.","Air Products and Chemicals, Inc.",2025-01-30,2025-01-30,28,Amherst,NY,https://dol.ny.gov/warn-air-products-and-chemicals-inc-region-western-notice-date-1302025-date-posted-2272025
ccd34e9fcc6391c3833a3ea1402f09a7,"Poly-Pak Industries Group, LLC.","Poly-Pak Industries Group, LLC.",2025-01-29,2025-05-01,146,Melville,NY,https://dol.ny.gov/warn-poly-pak-industries-group-llc-region-long-island-date-posted-1292025-notice-date-262025
7984636611a11f5a0a9f114f0942aabb,"QuantumScape Battery, Inc.","QuantumScape Battery, Inc.",2025-01-28,,1,,NY,https://dol.ny.gov/warn-quantumscape-battery-inc-region-long-island-date-posted-252025-notice-date-1282025
5fb806ee60d913548384d309a955c9ad,"Staffing Boutique, Inc.","Staffing Boutique, Inc.",2025-01-27,2025-02-07,239,New York,NY,https://dol.ny.gov/warn-staffing-boutique-inc-region-new-york-city-notice-date-1272025-date-posted-2282025
c4d40e821684e6ebffb3745ef776664d,"Evans Bank, National Association","Evans Bank, National Association",2025-01-23,,64,Williamsville,NY,https://dol.ny.gov/warn-evans-bank-national-association-region-western-date-posted-1282025-notice-date-1232025
b500e4de8104bb9411606160841f4e71,"Watson Hotel Operator, LLC. d/b/a The Watson Hotel","Watson Hotel Operator, LLC. d/b/a The Watson Hotel",2025-01-21,,79,New York,NY,https://dol.ny.gov/warn-watson-hotel-operator-llc-dba-watson-hotel-region-new-york-city-date-posted-2252025-notice
4a3c784b4608e9611afc492f7b468666,"Crescent Duck Farm, Inc.","Crescent Duck Farm, Inc.",2025-01-16,2025-01-16,45,Aquebogue,NY,https://dol.ny.gov/warn-crescent-duck-farm-inc-region-long-island-notice-date-1162025-date-posted-1282025
a2ce8f2db771d031176954748a2d5a79,"Publishers Clearing House, LLC","Publishers Clearing House, LLC",2025-01-15,,50,Jericho,NY,https://dol.ny.gov/warn-publishers-clearing-house-llc-region-long-island-and-new-york-city-date-posted-1242025-notice
c778e832d35d1c5431655c7cfcfefaf9,"Exel, Inc. d/b/a DHL Supply Chain (USA)","Exel, Inc. d/b/a DHL Supply Chain (USA)",2025-01-13,2025-04-21,116,Staten Island,NY,https://dol.ny.gov/warn-exel-inc-dba-dhl-supply-chain-usa-region-new-york-city-date-posted-1242025-notice-date-1132025
e8db2ff83a61d4748bae3697ccf79249,"Barrie House Coffee Company, LLC.","Barrie House Coffee Company, LLC.",2025-01-10,2025-01-10,39,Mt. Vernon,NY,https://dol.ny.gov/warn-barrie-house-coffee-company-llc-region-hudson-valley-date-posted-1162025-notice-date-1102025
5f7211af1466208b93bad517f8a9c5bc,"Barrie House Coffee Company, LLC.","Barrie House Coffee Company, LLC.",2025-01-10,2025-01-10,39,Mt. Vernon,NY,https://dol.ny.gov/warn-barrie-house-coffee-company-llc-region-hudson-valley-date-posted-1282025-notice-date-1232025
4e61043b4850a6f53e348fd2cea00a05,"Macy’s Retail Holdings, Inc.","Macy’s Retail Holdings, Inc.",2025-01-09,2025-04-11,127,Rochester,NY,https://dol.ny.gov/warn-macys-retail-holdings-inc-region-long-island-and-finger-lakes-notice-date-192025
ee5ce87ceb5416bad5c55171103523fd,57th Street Associates d/b/a Rue 57,57th Street Associates d/b/a Rue 57,2025-01-09,2025-04-09,60,New York,NY,https://dol.ny.gov/warn-57th-street-associates-dba-rue-57-region-new-york-city-date-posted-1172025-notice-date-192025
bd408c4e5a768fa57ebad24401715188,"CINQ NY Health Home IPA, LLC","CINQ NY Health Home IPA, LLC",2025-01-06,,51,Buffalo,NY,https://dol.ny.gov/warn-cinq-ny-health-home-ipa-llc-region-western-date-posted-172025-notice-date-162025
98d22e62184896ab8075cde132ccb5a6,Public Health Solutions,Public Health Solutions,2025-01-06,2025-04-06,31,Brooklyn,NY,https://dol.ny.gov/warn-public-health-solutions-region-new-york-city-date-posted-182025-notice-date-162025
f85dde9122c1edcc45c5724bb36e784b,"Legends Hospitality, LLC.","Legends Hospitality, LLC.",2025-01-02,2025-04-02,68,New York,NY,https://dol.ny.gov/warn-legends-hospitality-llc-region-new-york-city-date-posted-182025-notice-date-122025
255d2aef8a21cff6a7f58521dc1e4d36,"Venture Forthe, Inc.","Venture Forthe, Inc.",2024-12-31,,280,Niagara Falls,NY,https://dol.ny.gov/warn-venture-forthe-inc-region-multi-region-date-posted-1172025-notice-date-12302024
a936b808d1b44e9c32e37ed1f6ec6299,"HTx Services, L.L.C.","HTx Services, L.L.C.",2024-12-27,2025-03-31,86,Plainview,NY,https://dol.ny.gov/warn-htx-services-llc-region-long-island-notice-date-12272024-date-posted-192025
e569982cb0ebd2a8e27a7fe1fdfbf67a,"Amscan Inc., a Party City Holdings, Inc.","Amscan Inc., a Party City Holdings, Inc.",2024-12-20,2025-02-28,524,Chester,NY,https://dol.ny.gov/warn-amscan-inc-party-city-holdings-inc-region-hudson-valley-date-posted-1232025-notice-date
ebd80b004156f35d0a7913595a3e4347,"East 54 Hotel Management, LLC. d/b/a Hotel Elysee","East 54 Hotel Management, LLC. d/b/a Hotel Elysee",2024-12-20,2025-03-31,49,New York,NY,https://dol.ny.gov/warn-east-54-hotel-management-llc-dba-hotel-elysee-region-new-york-city-date-posted-192025-notice
cf69822a611ecd3153dbec3f57a72979,"Semikron Danfoss, LLC.","Semikron Danfoss, LLC.",2024-12-18,,43,Marcy,NY,https://dol.ny.gov/warn-semikron-danfross-llc-region-mohawk-valley-date-posted-1242025-notice-date-12182024
cddfadd3f95724aca2ff44e6dc2f0c6a,"Cold Spring Acquisition, LLC d/b/a Cold Spring Hills Center for Nursing and Rehabilitation","Cold Spring Acquisition, LLC d/b/a Cold Spring Hills Center for Nursing and Rehabilitation",2024-12-17,2024-12-23,490,Woodbury,NY,https://dol.ny.gov/warn-cold-spring-acquisition-llc-region-long-island-date-posted-01032025-notice-date-12172024
4882d4956ef6b6be531ab89a47c3e6be,"YANWA, LLC.","YANWA, LLC.",2024-11-27,2024-11-27,74,Brooklyn,NY,https://dol.ny.gov/warn-yanwa-llc-region-new-york-city-date-posted-13125-notice-date-112724
1a3431a5ebd7cd20f7f7a5b17a941af4,"IPRO (Island Peer Review Organization, Inc.)","IPRO (Island Peer Review Organization, Inc.)",2024-07-15,,128,,NY,https://dol.ny.gov/warn-ipro-island-peer-review-organization-inc-region-long-island-capital-and-new-york-city-date-0
407f5a6d15c4eeed13c65782a74d0e62,"DOTC Delivery, LLC.","DOTC Delivery, LLC.",2024-04-29,2024-05-07,99,,NY,https://dol.ny.gov/warn-dotc-delivery-llc-region-new-york-city-posted-01022025-amended-notice-date-11242024-original
cabb6a181d731d317d77c36a44b79afe,The College of Saint Rose,The College of Saint Rose,2024-02-15,,646,Albany,NY,https://dol.ny.gov/warn-college-saint-rose-region-capital-date-posted-192025-original-notice-date-2152024-date-notice
4b22e6723f13d130e5ed1130558c94f0,The College of Saint Rose,The College of Saint Rose,2024-02-15,,646,Albany,NY,https://dol.ny.gov/warn-college-saint-rose-region-capital-date-notice-2152025-original-notice-date-2152024-date-posted
a313f52317f7b6359eb70d6bed6811b4,"Bedabox, LLC d/b/a ShipMonk","Bedabox, LLC d/b/a ShipMonk",,2025-03-21,67,Bay Shore,NY,https://dol.ny.gov/warn-bedabox-llc-dba-shipmonk-region-long-island-date-posted-3312025-amended-notice-date-3172025
3b619a630834d07d97676e60163d5949,"Sumitomo Rubber USA., LLC","Sumitomo Rubber USA., LLC",,,1380,Tonawanda,NY,https://dol.ny.gov/warn-sumitomo-rubber-usa-llc-region-western-date-posted-3212025-notice-date-1172024-amended-2142025
019deb3d394e7b01ddb0b2a88656f2fc,"Amscan Inc., a Party City Holdings, Inc.","Amscan Inc., a Party City Holdings, Inc.",,2025-02-28,524,Chester,NY,https://dol.ny.gov/warn-amscan-inc-party-city-holdings-inc-region-hudson-valley-date-posted-3152025-notice-date
